production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,imdb_score
15000000,78054825,2011,2.35,100,34337,7.8
15000000,35007180,2000,1.85,106,26652,5.6
15000000,34499204,2003,2.35,86,4435,5.1
15000000,40127259,2009,1.85,99,16461,4.8
15000000,40862054,2000,1.85,120,22383,6.8
15000000,33508485,2005,1.85,106,3462,6.4
15000000,30857000,1987,1.85,98,20060,8.1
15000000,37659652,2002,2.35,94,5440,4.1
15000000,30261293,2007,2.35,126,22745,7.6
15000000,30138912,2014,1.85,115,525,6.7
15000000,33118854,2004,1.85,89,2167,4.6
15000000,29145924,1998,1.85,111,1450,6
15000000,64232714,2007,1.85,100,11471,7
15000000,31070412,1997,1.85,107,2044,7.4
15000000,27709625,2000,1.85,124,5135,7.2
15000000,47721314,2000,1.85,90,608,4
15000000,43111725,1997,2.35,155,3677,7.9
15000000,27469621,2010,2.35,103,1002,6.7
15000000,34820335,2014,2.35,108,3033,6.3
15000000,55669466,1996,1.85,101,1812,6.2
15000000,87989926,2005,1.85,119,20391,7.7
15000000,63954968,1993,2.35,134,12749,7.9
15000000,52189039,1993,1.85,94,2210,5.5
15000000,38574362,2000,2.35,97,2682,4.1
15000000,47011449,2012,2.35,140,34413,7.3
15000000,21896367,2006,2.35,95,3845,6.2
15000000,37466538,2007,2.35,89,2559,5.1
15000000,20609977,2016,2.35,100,2958,6.4
15000000,20601987,2010,2.35,117,4204,6.3
15000000,19344615,2002,2.35,90,2661,6.7
15000000,17507368,1998,1.85,84,4660,5.5
15000000,46189568,1998,1.85,117,47728,8.2
15000000,36068890,2014,2.35,122,22574,6.8
15000000,49894223,2008,1.85,131,11114,7.6
15000000,18260865,1999,2.35,109,1069,4.9
15000000,22018988,2012,2.35,107,2377,5.4
15000000,39238443,2012,2.35,97,14025,6.2
15000000,14249005,2001,1.85,87,2689,4.5
15000000,59168692,2011,2.35,107,17627,7
15000000,18524496,2004,2.35,125,729,6.6
15000000,18856151,2009,2.35,111,2633,6.9
15000000,13248444,2008,1.85,85,568,5.7
15000000,26170402,2007,1.78,85,646,8.4
15000000,12801190,2000,2.35,101,2764,4.6
15000000,12669914,2006,2.35,121,3633,6.2
15000000,12212417,2003,2.35,97,1172,6.7
15000000,12419700,2001,2.35,92,15644,6.1
15000000,11156471,1998,1.85,76,1139,2.8
15000000,10763469,1989,1.85,124,12685,6.4
15000000,10845127,2000,1.85,96,3142,5.1
15000000,14811980,2004,2.35,103,4676,5.9
15000000,9929135,1985,1.85,142,29475,8
15000000,10951153,2006,2.35,116,5012,7
15000000,12262065,2002,2.35,118,1873,6.6
15000000,9307166,2013,2.35,95,3322,5.3
15000000,19153568,2007,2.35,108,12178,6.7
15000000,8735529,2000,1.85,94,13524,5.5
15000000,14933713,2002,1.85,97,3161,4.9
15000000,8378141,2002,2.35,97,16502,6.9
15000000,8224998,2006,1.85,91,10732,5.6
15000000,34533783,2008,2.35,107,173,8
15000000,9300336,2012,1.85,106,14544,6.6
15000000,11919578,2001,1.85,147,8484,8
15000000,8767338,2008,1.85,102,33153,6.2
15000000,6561243,2009,1.85,88,25637,5.3
15000000,35106706,2009,1.85,92,2717,7.2
15000000,5217498,2000,1.85,105,2312,4.6
15000000,4956401,1999,1.85,120,51657,6.5
15000000,16829464,2005,2.35,103,23932,7.6
15000000,4023741,1999,1.85,92,3654,6.2
15000000,6551310,2007,2.35,98,1675,5.5
15000000,34247816,2010,1.85,98,19310,6.3
15000000,11173718,2010,2.35,103,12867,7.2
15000000,6379575,2008,2.35,111,1252,6.7
15000000,1954202,1999,2.35,111,4834,6.3
15000000,1953732,1986,2.35,98,1351,5.3
15000000,8200127,2007,1.85,111,6748,6.5
15000000,1970268,1999,2.35,116,5426,7
15000000,1405032,1927,1.33,145,203,8.3
15000000,529766,1995,1.85,115,14889,6.8
15000000,5953886,2003,1.85,99,48,8
15000000,353743,2001,2.35,98,3578,6.9
15000000,7885048,2010,2.35,97,15293,6.4
15000000,7583050,2008,2.35,110,134,6.2
15000000,76382,1996,2.35,88,1432,5.6
15000000,1590246,2008,2.35,103,18639,6.1
15000000,61847,2011,2.126976154,104,801,6
15000000,1148578,2011,2.35,90,32814,5.1
15000000,22723,2001,2.35,105,1732,4.5
15000000,22441,2007,1.85,93,1245,5.9
15000000,20898221,2013,2.126976154,85,29488,5.8
15000000,3439835,2015,2.126976154,98,192,5.7
15000000,909822,2005,1.78,105,363,4.9
15000000,29050,2014,2.35,109,2829,6.1
15000000,3471,2015,2.35,101,2055,5.7
14600000,70906973,1993,1.85,101,15500,8.1
14500000,117813057,2015,2.35,115,38963,5.7
14500000,565801,2014,2.126976154,94,994,6.2
14400000,159157447,1992,2.35,131,28544,8.3
14200000,543306,2005,2.35,139,4211,7.4
14000000,432645872,1990,1.85,125,11135,6.9
14000000,320100000,1987,1.85,119,1639,6.9
14000000,384519665,2008,2.35,120,820,8
14000000,139700000,2002.130733,1.33,65,1125,9.5
14000000,70001698,1989,2.35,145,12098,7.2
14000000,155056263,1993,1.85,98,2496,6.9
14000000,75525718,2007,2.35,109,3544,5.2
14000000,102836002,2009,1.85,101,14159,5.5
14000000,125212904,1982,2.35,93,15192,7.7
14000000,125212904,1982,2.35,93,15192,7.7
14000000,185400000,1977,2.35,123,1326,7.1
14000000,72571864,1998,2.35,99,3500,5.5
14000000,34729091,1991,1.85,107,552,6.7
14000000,30628981,1999,1.85,81,10792,5
14000000,115592104,2011,2.35,105,12894,6.4
14000000,27450453,1993,1.85,109,1620,5.9
14000000,25608779,2002,1.85,82,49,6.6
14000000,25873145,2002,2.35,95,1421,5.7
14000000,25011000,1977,1.85,118,2704,3.7
14000000,21410546,2010,2.35,103,3299,4.9
14000000,19637147,1995,1.85,100,2348,4.5
14000000,30443277,2005,2.35,91,1608,5
14000000,15549702,2003,1.85,90,3007,4.6
14000000,22815460,2009,2.35,108,41359,6.5
14000000,15171475,1996,1.85,93,2777,5.7
14000000,15064948,1998,1.85,96,6861,6
14000000,14395874,1999,1.85,117,1148,6.9
14000000,13800000,1977,1.66,136,23378,6.7
14000000,16951798,2001,1.85,85,3050,4.4
14000000,13024170,1994,1.85,115,3267,6.9
14000000,13205411,2007,1.85,94,13446,5.5
14000000,12452601,2015,1.85,99,4702,5.1
14000000,20597806,2006,2.35,112,13528,7
14000000,10397365,2001,2.35,86,2165,5.4
14000000,11166615,2012,2.35,86,3715,5.4
14000000,14121177,2006,2.35,137,15337,7.6
14000000,12591270,2000,2.35,90,12776,5.9
14000000,4741987,1999,1.85,107,10368,6.6
14000000,5782198,2006,2.35,98,678,6.7
14000000,25187026,2014,2.35,150,390,6.8
14000000,4288246,2001,1.85,84,417,3.9
14000000,20537741,2008,2.35,97,16431,6.7
14000000,2461628,1995,1.85,139,446,5.7
14000000,1755212,2010,1.85,90,4377,7.7
14000000,1000000,1978,2.35,127,17250,6.5
14000000,274299,2002,1.85,132,1429,7.3
14000000,266967,2008,1.85,115,2243,7
14000000,623292,2011,1.85,186,14638,6.5
14000000,11354230,2010,2.35,117,243,6.9
13900000,177012173,2005,1.85,134,39789,7.7
13700000,56598476,1995,1.85,97,1724,6.8
13500000,29027914,2002,1.85,107,2447,7.4
13500000,33035736,2012,2.35,110,4757,7.2
13500000,11732088,2000,1.85,124,14726,7.4
13500000,93631744,2004,1.85,178,2334,8.3
13500000,892506,2001,1.85,105,1767,6
13400000,164247,2010,1.78,100,2895,3.6
13300000,7229933,2013,1.85,108,19086,6.3
13200000,54323210,2014,2.35,84,2297,5.6
13000000,123922370,1987,1.85,121,50141,7.3
13000000,331266710,2010,2.35,108,38072,8
13000000,122244329,2001,1.85,112,1307,6.1
13000000,99034125,2011,1.85,115,714,1.6
13000000,73523705,2016,1.85,109,7833,6.8
13000000,62452927,2000,1.85,89,2241,4.9
13000000,57300000,1974,1.85,220,39960,9
13000000,71169412,2016,2.35,86,971,6.8
13000000,49369899,1988,1.85,99,450,5.7
13000000,50445860,2014,2.35,100,2800,6.1
13000000,73180297,2000,1.37,83,6454,5.5
13000000,44726644,1988,1.85,107,1747,6.8
13000000,54837234,2014,1.85,102,20330,7.3
13000000,42174545,2014,1.85,91,1921,5.8
13000000,60414025,1999,1.85,97,37907,7.2
13000000,28972187,2002,1.85,92,12687,5.9
13000000,27979399,1993,1.85,84,12322,6.1
13000000,27151490,1999,1.85,97,2936,2.5
13000000,27066941,1998,1.85,91,3353,6.1
13000000,34166572,1990,1.85,72,2646,5.7
13000000,26570048,1996,1.85,100,2486,5.9
13000000,42195766,2013,2.35,93,2730,5.9
13000000,37065887,2015,2.35,108,430,7.7
13000000,32382381,1999,1.85,112,1171,7.8
13000000,22391450,2001,1.85,90,2815,6.1
13000000,18733666,2013,2.35,107,3004,5.7
13000000,33069303,2012,1.85,102,13631,8
13000000,19929123,2001,1.85,135,6214,6.5
13000000,16757163,1998,1.85,121,6910,5.8
13000000,36226429,2015,2.35,118,2499,8.3
13000000,67867998,2006,2.35,141,751,7.9
13000000,109421911,2002.130733,2.126976154,88,998,8.1
13000000,11141213,2006,2.35,104,27806,6.3
13000000,10020081,1998,1.85,82,1805,6.4
13000000,8064972,1998,2.126976154,84,3352,3.8
13000000,7881335,1994,1.66,95,3092,6.7
13000000,6276869,1999,1.85,94,31005,6.1
13000000,5871603,1999,1.85,99,6485,6
13000000,5002310,2001,2.35,84,18864,5.6
13000000,8130727,2001,2.35,93,1775,6.1
13000000,4857374,2006,1.85,120,13208,7.3
13000000,3260555,2007,2.35,112,2417,6.8
13000000,11831131,2009,1.85,96,14372,6.3
13000000,3058380,2000,2.35,112,2389,7.3
13000000,2104439,1996,1.85,91,1679,5.9
13000000,23014027,2009,1.85,102,931,6.6
13000000,12986189,2015,1.85,91,7875,4.5
13000000,2898225,2006,1.85,125,37606,7.1
13000000,1152117,1993,1.85,87,1139,5.1
13000000,2613717,2006,1.85,118,3474,7.1
13000000,6459183,2011,2.35,88,2011,6.6
13000000,1375635,2000,2.35,115,17104,6.5
13000000,1375635,2000,2.35,115,17104,6.5
13000000,509193,2011,2.35,127,796,4.3
13000000,3617277,2010,2.35,109,1813,6.1
12800000,69821476,2013,1.85,94,2812,6.7
12700000,39730644,2016,2.126976154,115,14133,6.8
12500000,33436931,2002,2.35,90,1483,5.4
12500000,46370970,2010,1.85,105,26233,6.7
12500000,23367586,2002,2.35,117,20456,7.3
12500000,16193713,2002,1.85,109,14347,6.9
12500000,26735797,2009,2.35,101,3142,5.1
12500000,10725228,1992,2.35,100,32288,7.8
12500000,44083403,2008,1.85,94,156,7.8
12500000,7000000,1937,1.37,101,1166,7.8
12500000,11277119,2007,1.85,106,34351,7.4
12500000,4360548,2009,1.85,90,2661,6.4
12500000,45557491,2000,2.35,140,2894,8
12500000,2272186,2010,2.35,108,18739,6.2
12500000,1612957,1997,2.35,132,2004,6.7
12500000,1412799,1996,1.85,99,3337,6.6
12500000,69826708,2004,2.35,148,1730,8.1
12500000,3931367,2009,2.35,118,4270,7
12500000,9376444,2012,1.85,80,6829,7.9
12300000,81972846,1988,1.33,69,1833,7.3
12000000,470700000,1975,2.35,130,2047,8
12000000,402735134,1973,1.37,132,2466,8
12000000,307166834,2014,1.85,133,10565,7.8
12000000,234723148,1999,1.85,95,8134,7
12000000,113373764,2012,2.35,122,5165,6.6
12000000,100919111,2014,2.35,99,663,5.8
12000000,79817937,1986,1.85,94,1044,5.9
12000000,95800000,1982,2.35,116,16539,7.7
12000000,77063461,2002,1.85,102,2754,6.3
12000000,74433837,1983,1.85,114,4537,7.1
12000000,107217396,1994,1.85,78,2462,6.9
12000000,82497035,2012,2.35,110,146,6.5
12000000,110989157,2006,2.35,104,21380,6.5
12000000,123681790,2012,1.85,89,2054,7.1
12000000,63118386,1996,1.85,81,17035,6.8
12000000,62500000,1970,2.2,172,1306,8
12000000,103028188,2012,1.85,93,2043,6.7
12000000,39012241,1983,1.85,132,914,6.6
12000000,43353117,2008,1.85,102,4065,6.6
12000000,98963392,2013,1.85,98,2376,7.6
12000000,37400000,1981,1.85,103,2730,7
12000000,85512300,2015,2.35,109,2753,6.4
12000000,41924774,2008,1.85,89,140268,6
12000000,52223306,2002,1.85,96,52138,6.8
12000000,57577765,2008,2.35,92,18765,5.4
12000000,31286759,2004,2.35,97,5006,4.3
12000000,31222395,2001,1.85,93,6105,6.2
12000000,43924923,2006,1.78,93,28767,7
12000000,27281507,1992,1.85,89,534,7.7
12000000,56131239,2002,1.85,123,7072,7.4
12000000,32700439,2012,1.85,93,52,5.9
12000000,22921898,1998,2.35,121,14890,7.4
12000000,32248241,2015,2.35,106,1819,6.4
12000000,21867665,2010,2.35,100,3906,5.8
12000000,21133087,1999,1.85,99,1254,7
12000000,21089146,1995,1.85,92,3931,6.7
12000000,19000000,1978,1.85,125,4659,7
12000000,28915761,2005,2.35,118,2944,6.9
12000000,24761360,2013,2.35,115,3798,7.8
12000000,17322212,2004,1.85,86,3646,4.5
12000000,17292381,2001,1.85,91,4551,5.3
12000000,22750356,2011,1.85,94,10575,6.3
12000000,89177486,2013,2.35,123,1595,7.8
12000000,14010363,1997,1.85,93,2939,5.3
12000000,12905901,1998,2.35,100,3250,6.6
12000000,17475475,2008,1.85,113,12274,6.7
12000000,44200000,1981,1.85,122,1456,6.6
12000000,43281552,2003,2.35,100,34700,7
12000000,84970337,1981,1.85,293,469,8.4
12000000,92863945,2004,2.35,119,1244,7.6
12000000,12516222,2002,1.85,93,2393,5.4
12000000,8138000,2008,2.35,109,1141,7
12000000,35830713,2012,1.85,107,2440,6.6
12000000,6982680,2000,1.85,81,3848,5.7
12000000,8706701,2006,2.35,122,1291,6.2
12000000,46730578,1992,1.85,95,4755,5.9
12000000,5549923,2006,1.85,86,3535,6.3
12000000,6200000,1998,1.66,113,943,6.3
12000000,4922166,2003,1.85,90,1445,2.1
12000000,4984663,1986,2.35,100,1661,5.5
12000000,4880941,1996,1.85,108,4497,5
12000000,23693646,2003,1.85,113,1171,5.3
12000000,5295909,2007,1.85,97,22577,7
12000000,16349034,2008,2.35,110,1540,7.1
12000000,2326407,2001,2.35,109,7166,7
12000000,2104164,1981,1.85,100,4277,5.7
12000000,2062406,1999,2.35,101,2543,7.1
12000000,1779284,2002,1.85,104,1292,7.1
12000000,12079308,2013,2.35,99,5074,6.8
12000000,1506998,2007,1.85,91,141,6.3
12000000,19287485,2004,2.35,129,2378,7.5
12000000,994790,2005,1.85,100,1579,7.3
12000000,1200346,2012,2.35,103,3878,5.1
12000000,557545,2009,1.85,111,1554,6.8
12000000,450594,2000,1.85,114,2126,7.2
12000000,378650,2002,2.35,86,1373,6.4
12000000,7203439,2007,2.35,90,2073,6.4
12000000,220175,1997,1.85,107,3099,6
12000000,1513388,2007,2.35,120,1952,7.5
12000000,196857,2005,2.35,134,11,7.1
12000000,178287,1999,1.85,110,17417,4.6
12000000,6553186,2014,2.35,114,679,7.2
12000000,87793,2011,2.35,113,708,5.6
12000000,14616,2015,1.85,111,2059,7.5
12000000,1595168,2009,2.35,99,433,6.9
11900000,48856,1993,1.85,134,30,7.5
11500000,57469179,1989,1.85,103,2987,6.6
11500000,99721162,2016,2.35,109,24063,6
11400000,29830239,2007,1.85,100,3135,5.8
11000000,786598007,1977,2.35,125,13485,8.7
11000000,148168459,1984,2.2,106,2053,7.2
11000000,111859493,1965,2.35,200,1966,8
11000000,129262388,2010,2.35,116,23811,7.9
11000000,274392880,2008,1.85,112,3507,4.5
11000000,85278712,2006,1.85,92,1853,7.1
11000000,52929168,1992,1.85,120,3280,7.5
11000000,78356170,2014,2.35,107,20466,6.8
11000000,49793054,1989,1.85,107,3435,7.2
11000000,97837138,2002,2.35,81,2562,7.1
11000000,46060915,2002,2.35,101,2436,7.4
11000000,83088295,1995,1.85,122,903,7.6
11000000,62076141,2015,1.85,111,995,7.5
11000000,75803716,1999,1.85,97,6223,6.9
11000000,39984023,2008,2.35,110,3376,7.3
11000000,56758138,2015,2.35,109,17866,7.3
11000000,31672000,1981,2.35,92,3931,6.9
11000000,31672000,1981,2.35,92,3931,6.9
11000000,69752402,2009,1.85,92,3101,6
11000000,25116103,2001,1.85,86,3850,4.6
11000000,21171695,1992,1.85,91,1852,6
11000000,20388920,1978,1.85,145,14735,6.4
11000000,20082512,1975,1.66,184,1104,8.1
11000000,56178935,2012,2.35,98,1114,6.8
11000000,14786394,2001,1.85,89,4291,6.3
11000000,13719474,2000,1.85,84,10982,5.1
11000000,13558739,2001,1.85,95,2729,5.3
11000000,32943247,2013,1.85,104,4082,7.4
11000000,19947280,2001,1.85,100,12237,7.3
11000000,21502976,1992,1.85,88,3913,7.6
11000000,13000959,2004,2.35,118,17490,7.1
11000000,9170214,1993,1.85,118,69746,7.8
11000000,4814244,2002,1.85,86,2415,5.3
11000000,4234355,2003,1.85,125,1281,7.7
11000000,13353855,2004,1.85,125,3133,7.7
11000000,24150550,2002,1.85,94,1559,5.4
11000000,2794056,1995,1.85,113,3072,6.2
11000000,2200000,1970,2.35,124,800,6.9
11000000,3231251,2005,2.35,105,28004,6.3
11000000,355968,2006,2.35,104,150,6.8
11000000,229653,2010,2.35,111,3117,5.7
11000000,74056184,2014,1.85,106,175,7.4
11000000,10431506,2012,2.35,97,248,4.3
11000000,2059112,2016,2.35,106,27660,5.3
10800000,2862544,2006,2.35,118,378,6.4
10750000,32575443,2006,2.35,193,10822,6
10700000,31341183,1999,1.85,97,2640,6.9
10600000,261364,2013,2.35,98,2271,5.5
10500000,792965326,1982,1.85,120,2811,7.9
10500000,68700000,1968,2.2,161,727,8.3
10500000,14140402,2007,2.35,97,20312,6.5
10500000,125169,1994,2.126976154,99,2272,6.4
10400000,1610194,2004,1.85,97,1554,6.3
10100000,18726300,2010,2.126976154,144,1121,5.3
10100000,1066555,2007,1.85,111,1526,5.8
10000000,225933435,1997,1.85,126,63710,8.3
10000000,187281115,2004,1.85,98,7461,5.9
10000000,85300000,1981,1.85,117,27378,6.9
10000000,163876815,2006,1.85,121,3189,6.2
10000000,99191640,2016,2.35,109,2480,6.1
10000000,90453550,2000,1.85,98,5270,5.9
10000000,63465522,1999,1.85,95,28734,5.8
10000000,135759694,2007,1.85,96,3492,5.9
10000000,63320521,2006,1.85,107,5264,5
10000000,92094360,2005,2.35,101,2013,5.5
10000000,52293000,1986,1.85,119,11895,7
10000000,120678444,2015,2.35,97,2426,6.1
10000000,50752337,1992,1.85,100,3362,6.4
10000000,134639780,2011,2.35,124,1898,7.3
10000000,40485039,1989,2.35,90,20795,6.9
10000000,50100000,1962,2.35,178,1554,7.8
10000000,41004412,1996,1.85,92,13162,7
10000000,58939035,2001,1.85,90,1982,6.1
10000000,37402877,1968,2.35,153,1593,7.5
10000000,44451470,2001,1.85,82,2197,6.5
10000000,36230219,1985,2.35,107,1529,6.2
10000000,67093565,2016,2.35,97,4687,6
10000000,35073978,1985,1.85,75,3192,6.7
10000000,33526835,2002,1.85,85,3712,5.8
10000000,90384306,2015,2.35,122,583,6.6
10000000,33000000,1985,1.85,109,3394,6.9
10000000,32100816,1992,1.85,140,1109,5.4
10000000,33886017,2008,1.85,90,2807,6.7
10000000,43948865,1999,2.35,130,16693,7.4
10000000,38067218,2002,2.35,98,1917,5.6
10000000,83593107,2000,1.85,104,39175,8.3
10000000,83593107,2000,1.85,104,39175,8.3
10000000,30050028,1989,2.35,114,2484,6.5
10000000,29500000,1983,1.85,101,1954,6.5
10000000,29317886,1994,1.85,100,3190,5.8
10000000,68541786,2013,1.85,106,2787,4.1
10000000,38364855,2006,1.85,103,4441,5.5
10000000,54104225,2015,2.35,97,2403,5.2
10000000,39803818,2016,1.85,93,578,4.8
10000000,49486874,2009,2.35,98,15251,5.9
10000000,25697647,1983,2.35,114,12097,7.2
10000000,25358996,1998,1.85,100,4259,6.5
10000000,24660323,2012,2.35,116,5804,5.7
10000000,31556959,2012,2.35,130,13960,7.4
10000000,78693371,2010,2.35,97,3679,4.4
10000000,20766000,1983,1.85,103,2013,7.2
10000000,20384136,2001,2.35,96,2402,4.7
10000000,26716191,2006,2.35,105,12946,6.8
10000000,21851362,2007,1.85,84,2737,5.9
10000000,18272447,1993,1.85,123,2149,5.9
10000000,17657973,2008,1.85,101,3317,6.7
10000000,17536256,1985,1.85,107,857,5.3
10000000,19080435,1998,2.35,93,15716,7.7
10000000,19535005,2005,1.85,100,4789,5.5
10000000,16153000,1990,1.85,129,19065,6.5
10000000,17033556,2002,2.35,81,361,6.2
10000000,28649556,2003,1.85,84,3416,6.1
10000000,15198912,1980,1.85,100,6296,7.1
10000000,15164492,1999,2.35,110,571,6
10000000,15297318,2009,1.85,89,3973,5.8
10000000,34240572,2011,2.35,99,17204,7
10000000,15875318,2014,1.85,106,12418,7
10000000,13684949,2002,1.85,76,3752,5.9
10000000,17300838,2005,2.35,96,4053,6.8
10000000,12554569,1997,1.85,104,3871,7.4
10000000,11924041,2005,2.35,108,1058,7
10000000,19860259,2001,2.35,87,22485,5.8
10000000,12179708,1999,1.85,89,3462,7.8
10000000,10571408,1999,1.85,97,6388,6.5
10000000,21094974,1998,1.85,100,6046,6.3
10000000,9408183,2004,1.85,89,13626,5.3
10000000,31164747,2013,1.85,94,41059,4.3
10000000,8801940,1984,1.85,114,1856,6.8
10000000,8629895,2010,2.35,95,2618,5.5
10000000,14156753,2002,1.85,97,1334,7.4
10000000,7843145,2013,2.35,89,2061,6.7
10000000,13423176,2014,1.85,97,6322,6.3
10000000,21596074,2008,2.35,95,3651,5.2
10000000,11766959,2012,2.35,101,7747,6.7
10000000,7862131,2011,1.85,87,4769,6.3
10000000,8890094,2012,2.35,82,3818,6.1
10000000,6719864,1998,1.85,101,3858,8.6
10000000,6491969,2004,1.85,74,5139,5.8
10000000,6197866,1999,2.35,112,1351,8
10000000,6244618,2002,2.35,96,26961,5.6
10000000,33512260,2007,2.35,100,1022,6.6
10000000,6000000,1981,2.35,78,2791,4.2
10000000,7501132,2015,2.126976154,106,18712,7.1
10000000,7037886,2006,1.85,120,24270,7.3
10000000,4690802,2001,1.85,85,2446,4.1
10000000,4708127,2011,1.85,83,3374,6.5
10000000,3336053,2012,2.35,111,5262,5.5
10000000,3275585,1993,1.85,100,13160,6.6
10000000,6030047,1999,1.85,89,1335,7.1
10000000,3168858,2014,1.85,103,1283,6.6
10000000,5149131,2000,2.35,135,2735,7.1
10000000,3000000,1987,1.85,92,1891,5.6
10000000,3260179,2006,2.35,120,2673,7.3
10000000,2529395,2011,1.85,97,2603,3.3
10000000,2373937,2000,1.85,135,4266,6.5
10000000,11400000,1981,2.35,118,2079,5.2
10000000,3623609,2012,1.85,106,23187,6.9
10000000,1884251,2011,1.85,98,2214,7.2
10000000,1641788,2002,1.78,98,1381,6.8
10000000,1638202,2000,1.85,101,17665,5.7
10000000,1562800,2002,2.35,132,29177,7.2
10000000,3541565,2009,2.35,96,4607,6.5
10000000,32430721,2006,2.35,168,616,6.3
10000000,4659110,2011,1.85,98,11853,6.7
10000000,1953882,2000,1.85,87,3059,6.2
10000000,1011054,2003,2.35,104,23513,7.2
10000000,900926,2007,1.85,93,3307,5.3
10000000,22198996,2007,2.35,95,20364,6.7
10000000,836641,1998,1.85,119,1585,6.2
10000000,598645,2002,1.85,89,2006,3.6
10000000,1299855,2008,1.78,107,988,5.7
10000000,42776032,2001,1.85,85,700,7.3
10000000,630427,2003,1.66,93,883,5
10000000,5045359,1997,1.66,101,1256,6.6
10000000,290875,2004,2.35,111,768,7.3
10000000,226792,2001,1.85,86,3049,6.2
10000000,295750,2009,1.85,99,50542,6.9
10000000,173472,2013,2.126976154,125,221,6.2
10000000,355919,2010,1.85,110,18236,7
10000000,721108,2008,1.85,94,2519,4.2
10000000,241719,2005,1.85,82,5761,6.3
10000000,126247,1994,1.85,83,17469,3.3
10000000,109383,2010,2.35,128,4579,6.7
10000000,106466,2009,1.85,90,3124,5.9
10000000,723388,2009,1.85,90,3146,4.7
10000000,70527,2004,1.85,85,14656,6.7
10000000,109144,2014,2.35,97,3465,6.5
10000000,45779,1997,1.85,86,2655,3.5
10000000,19716,2009,2.35,91,16118,5.5
10000000,9069,2009,1.85,85,1936,5.2
10000000,1537479,2007,1.85,93,4725,3.9
10000000,17704131,2008,2.35,104,940,6.1
10000000,173613,2014,2.35,98,253,6.1
10000000,15037867,2010,2.35,94,375,5.8
10000000,8243567,2007,2.35,99,934,5.7
10000000,1642939,2010,2.35,100,2227,5.4
10000000,1230542,2011,2.35,91,964,4.5
10000000,997921,2008,2.35,117,7637,6.9
10000000,552641,2014,2.126976154,102,35634,6
10000000,314073,2014,2.126976154,85,2259,4.8
10000000,90909,2008,2.35,106,31325,6.3
9900000,458054,2010,2.35,89,2876,6.5
9800000,17553055,2009,1.85,107,18983,6.8
9700000,36787044,2012,1.85,127,1557,7.9
9600000,5256839,2005,1.85,144,1674,6.7
9500000,59675307,2000,1.85,98,3939,6.1
9500000,111600000,1967,2.35,117,2127,6.9
9500000,14114000,1988,1.85,98,3827,4.5
9500000,5278632,2010,2.35,106,21711,6.6
9500000,118482,2009,2.126976154,89,34398,6.1
9400000,60000000,1963,2.76,197,4109,7.6
9400000,87226613,2006,2.35,121,448,7.6
9400000,21817298,2011,2.35,130,15835,7.1
9300000,19571091,1981,1.37,90,646,6.7
9200000,5797456,2012,2.35,176,13762,6.9
9200000,4204857,1995,2.35,104,23962,7.5
9200000,17155193,2010,2.126976154,90,1836,6
9100000,20927794,2011,2.35,92,1248,7.5
9000000,203630630,1979,2.35,116,2524,8.5
9000000,80500000,1971,2.35,181,934,8
9000000,111533636,2014,2.35,103,6807,6.5
9000000,141200000,1965,2.35,130,1164,7
9000000,36049108,1996,2.35,123,3661,6.8
9000000,34572780,1999,1.85,120,5420,6.7
9000000,44196684,1988,1.85,87,760,6.5
9000000,36535837,2007,1.85,123,1633,8
9000000,20035310,2000,1.85,91,4409,4.9
9000000,18225165,2004,1.85,88,3114,7.1
9000000,17804273,2000,1.85,126,25660,7
9000000,28773637,2000,1.85,120,17336,7
9000000,16235738,2006,2.35,94,1611,4.5
9000000,13075390,1984,1.85,91,1991,5.7
9000000,12512317,2004,2.35,85,1345,5.5
9000000,17462398,2011,1.85,84,4617,5.4
9000000,10176701,1989,1.85,137,1341,7.7
9000000,12657377,2003,1.85,76,2851,4.8
9000000,13061935,2000,1.85,119,358,6.7
9000000,4934104,2008,1.85,92,3767,6.4
9000000,4777465,2002,2.35,99,2478,7
9000000,4333569,1994,1.85,79,4908,6.5
9000000,3438735,2006,1.85,114,3824,7.4
9000000,2548378,2005,2.35,103,1721,5.7
9000000,1069318,2005,2.35,97,1835,4.2
9000000,4313644,1998,1.85,124,24102,7
9000000,883887,2009,2.35,97,1426,6.2
9000000,454255,2001,1.85,300,32,6.6
9000000,184255,2002,1.85,121,251,7.6
9000000,1635241,2008,2.35,45,1098,7.3
9000000,14443,2006,1.85,86,299,6.6
9000000,1242,2014,2.35,96,2802,5.7
9000000,3440939,2010,2.35,122,498,7.1
9000000,2243,2009,2.35,103,6426,6.5
8900000,22744132,2011,1.85,127,1129,7.3
8600000,32968648,2007,2.35,84,6954,6.5
8500000,47417251,2009,2.35,112,13172,7.3
8500000,68695443,2002.130733,2.35,23,1484,7.9
8500000,43528634,2015,2.35,101,36892,6.5
8500000,50334418,2014,2.35,117,15554,7.9
8500000,32222567,1987,2.35,97,4458,7.2
8500000,29200000,1979,1.85,125,1097,6.9
8500000,22885836,2013,1.85,96,8097,5
8500000,17202854,1999,2.35,103,3516,7.3
8500000,20288774,2006,1.85,122,1637,7.6
8500000,10292010,2013,2.35,106,0,6.9
8500000,7573551,2004,2.35,119,3306,5.6
8500000,17220091,2009,1.85,119,3279,7
8500000,4273372,2001,2.35,104,1854,2.1
8500000,30298347,2003,2.35,135,97,7.2
